,Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Mins,Gls,Ast,G+A,xG,PrgC,PrgP,PrgR,Shots,Shts on Target,TklW,Blocks,Int,Succ Takeons,Recov,Aerial Duels,Pass CmpRate,LongPass CmpRate,KeyPasses,PassPA,FinalThird Passes,CrsPA
3044,2023,Aston Villa,Premier League,Cameron Archer,ENG,"FW,MF",21.0,49,0,0,0,0.0,3.0,0.0,3.0,0,0,0,0.0,0,1.0,2.0,0.0,66.7,0.0,0.0,0.0,2.0,0.0
3045,2023,Aston Villa,Premier League,Ludwig Augustinsson,SWE,DF,28.0,77,0,0,0,0.1,0.0,0.0,3.0,2,1,1,0.0,0,0.0,9.0,4.0,60.5,25.0,0.0,0.0,0.0,0.0
3046,2023,Aston Villa,Premier League,Leon Bailey,JAM,"FW,MF",24.0,1967,4,4,8,5.3,85.0,28.0,182.0,51,14,6,13.0,6,41.0,72.0,24.0,61.6,46.7,30.0,21.0,19.0,15.0
3047,2023,Aston Villa,Premier League,Jan Bednarek,POL,DF,26.0,100,0,0,0,0.0,1.0,5.0,0.0,0,0,3,3.0,2,0.0,4.0,0.0,90.9,83.3,0.0,0.0,4.0,0.0
3048,2023,Aston Villa,Premier League,Emi Buendía,ARG,"MF,FW",25.0,2412,5,2,7,6.3,60.0,138.0,137.0,49,11,23,20.0,20,27.0,138.0,23.0,77.2,70.0,41.0,41.0,84.0,0.0
3049,2023,Aston Villa,Premier League,Diego Carlos,BRA,DF,29.0,205,0,0,0,0.4,1.0,11.0,0.0,4,0,0,2.0,1,0.0,14.0,6.0,78.9,60.7,1.0,1.0,9.0,0.0
3050,2023,Aston Villa,Premier League,Matty Cash,POL,DF,24.0,1820,0,1,1,0.2,42.0,75.0,57.0,7,1,32,20.0,26,16.0,108.0,12.0,77.2,43.9,8.0,15.0,57.0,9.0
3051,2023,Aston Villa,Premier League,Calum Chambers,ENG,"DF,MF",27.0,353,0,0,0,0.1,6.0,16.0,2.0,2,0,6,5.0,7,0.0,23.0,3.0,75.8,45.2,2.0,2.0,9.0,1.0
3052,2023,Aston Villa,Premier League,Philippe Coutinho,BRA,"MF,FW",30.0,788,1,0,1,1.4,18.0,48.0,68.0,21,8,14,11.0,4,14.0,41.0,3.0,75.0,47.2,8.0,8.0,30.0,2.0
3053,2023,Aston Villa,Premier League,Leander Dendoncker,BEL,MF,27.0,697,0,0,0,0.1,1.0,18.0,2.0,2,0,9,19.0,10,3.0,36.0,10.0,87.3,61.1,5.0,0.0,17.0,0.0
3054,2023,Aston Villa,Premier League,Lucas Digne,FRA,DF,29.0,1502,1,0,1,0.4,29.0,57.0,89.0,8,3,12,18.0,18,3.0,86.0,26.0,75.1,46.7,18.0,23.0,40.0,14.0
3055,2023,Aston Villa,Premier League,Jhon Durán,COL,"FW,MF",18.0,136,0,0,0,0.6,4.0,4.0,13.0,7,2,2,0.0,2,1.0,5.0,7.0,55.2,50.0,1.0,1.0,1.0,0.0
3056,2023,Aston Villa,Premier League,Danny Ings,ENG,FW,30.0,824,6,0,6,5.3,15.0,12.0,46.0,25,12,5,12.0,1,10.0,19.0,16.0,70.4,25.0,9.0,4.0,7.0,0.0
3057,2023,Aston Villa,Premier League,Boubacar Kamara,FRA,MF,22.0,1777,0,1,1,0.2,16.0,84.0,8.0,4,1,25,38.0,19,16.0,126.0,22.0,84.8,70.5,7.0,6.0,61.0,0.0
3058,2023,Aston Villa,Premier League,Ezri Konsa,ENG,DF,24.0,3322,0,0,0,1.1,7.0,56.0,11.0,8,0,20,41.0,26,5.0,164.0,55.0,88.6,59.4,8.0,4.0,70.0,2.0
3059,2023,Aston Villa,Premier League,Douglas Luiz,BRA,MF,24.0,2927,6,6,12,2.8,48.0,148.0,35.0,34,12,42,36.0,40,24.0,197.0,25.0,82.5,57.0,45.0,19.0,123.0,4.0
3060,2023,Aston Villa,Premier League,Emiliano Martínez,ARG,GK,29.0,3139,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,41.0,13.0,73.9,45.2,2.0,0.0,21.0,0.0
3061,2023,Aston Villa,Premier League,John McGinn,SCO,"MF,FW",27.0,2693,1,3,4,2.4,34.0,140.0,66.0,42,11,36,43.0,24,45.0,176.0,22.0,78.3,61.2,18.0,20.0,114.0,5.0
3062,2023,Aston Villa,Premier League,Tyrone Mings,ENG,DF,29.0,3150,1,2,3,1.2,20.0,111.0,7.0,7,2,7,40.0,54,6.0,174.0,61.0,85.2,53.5,5.0,6.0,106.0,0.0
3063,2023,Aston Villa,Premier League,Álex Moreno,ESP,DF,29.0,1329,0,3,3,0.6,65.0,37.0,122.0,13,3,14,18.0,7,23.0,69.0,9.0,78.0,57.1,22.0,30.0,15.0,14.0
3064,2023,Aston Villa,Premier League,Robin Olsen,SWE,GK,32.0,281,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,3.0,0.0,56.5,33.8,0.0,0.0,2.0,0.0
3065,2023,Aston Villa,Premier League,Jacob Ramsey,ENG,"MF,FW",21.0,2636,6,7,13,5.0,94.0,98.0,119.0,33,13,39,48.0,23,31.0,141.0,16.0,81.9,73.9,42.0,28.0,67.0,4.0
3066,2023,Aston Villa,Premier League,Morgan Sanson,FRA,MF,27.0,11,0,0,0,0.0,0.0,1.0,0.0,0,0,1,0.0,0,0.0,1.0,0.0,71.4,0.0,0.0,0.0,0.0,0.0
3067,2023,Aston Villa,Premier League,Bertrand Traoré,BFA,"FW,MF",26.0,233,2,0,2,0.7,9.0,9.0,28.0,9,3,1,5.0,2,1.0,8.0,2.0,78.7,60.0,1.0,5.0,1.0,3.0
3068,2023,Aston Villa,Premier League,Ollie Watkins,ENG,FW,26.0,3127,15,6,21,16.5,50.0,39.0,196.0,84,45,13,21.0,10,18.0,59.0,70.0,69.1,80.0,31.0,16.0,23.0,2.0
3069,2023,Aston Villa,Premier League,Ashley Young,ENG,DF,37.0,2036,1,0,1,0.5,29.0,107.0,33.0,15,3,27,25.0,21,8.0,131.0,13.0,75.5,43.5,14.0,18.0,82.0,5.0
3070,2023,Atalanta,Serie A,Jeremie Boga,CIV,"MF,FW",25.0,782,2,5,7,1.9,64.0,53.0,78.0,13,3,5,6.0,1,48.0,34.0,5.0,80.2,61.3,34.0,24.0,23.0,8.0
3071,2023,Atalanta,Serie A,Tommaso De Nipoti,ITA,MF,19.0,4,0,0,0,0.0,1.0,1.0,0.0,0,0,0,0.0,0,1.0,1.0,1.0,60.0,100.0,0.0,0.0,1.0,0.0
3072,2023,Atalanta,Serie A,Merih Demiral,TUR,DF,24.0,1536,1,0,1,0.7,3.0,26.0,4.0,6,1,29,24.0,24,2.0,123.0,52.0,85.8,63.5,4.0,1.0,14.0,1.0
3073,2023,Atalanta,Serie A,Berat Djimsiti,ALB,DF,29.0,1797,0,1,1,0.6,7.0,45.0,9.0,5,0,19,17.0,36,4.0,112.0,59.0,87.2,62.4,4.0,2.0,48.0,0.0
3074,2023,Atalanta,Serie A,Éderson,BRA,MF,23.0,2215,1,1,2,2.0,37.0,93.0,62.0,36,10,34,56.0,36,37.0,168.0,20.0,81.0,72.9,21.0,15.0,93.0,4.0
3075,2023,Atalanta,Serie A,Hans Hateboer,NED,DF,28.0,1397,1,1,2,1.3,16.0,55.0,73.0,12,4,13,23.0,12,4.0,50.0,24.0,79.8,51.7,13.0,16.0,28.0,7.0
3076,2023,Atalanta,Serie A,Rasmus Højlund,DEN,FW,19.0,1834,9,2,11,9.5,40.0,37.0,224.0,54,28,3,9.0,1,28.0,58.0,33.0,73.1,88.9,24.0,11.0,23.0,1.0
3077,2023,Atalanta,Serie A,Teun Koopmeiners,NED,MF,24.0,2858,10,4,14,7.6,60.0,186.0,106.0,55,23,26,41.0,19,28.0,193.0,38.0,73.6,46.5,58.0,51.0,154.0,15.0
3078,2023,Atalanta,Serie A,Ademola Lookman,NGA,"FW,MF",24.0,1729,13,6,19,9.1,73.0,79.0,185.0,49,23,5,18.0,4,34.0,86.0,3.0,75.8,56.8,39.0,33.0,30.0,4.0
3079,2023,Atalanta,Serie A,José Luis Palomino,ARG,DF,32.0,759,1,0,1,0.5,3.0,29.0,3.0,6,3,14,11.0,28,2.0,75.0,24.0,82.6,62.9,2.0,4.0,26.0,2.0
3080,2023,Atalanta,Serie A,Ruslan Malinovskyi,UKR,"MF,FW",29.0,553,1,2,3,0.6,19.0,50.0,36.0,19,6,8,8.0,5,9.0,57.0,5.0,74.7,60.9,13.0,15.0,36.0,0.0
3081,2023,Atalanta,Serie A,Luis Muriel,COL,"FW,MF",31.0,1073,3,3,6,2.8,53.0,71.0,124.0,33,8,6,9.0,2,34.0,39.0,11.0,65.7,46.7,37.0,34.0,29.0,6.0
3082,2023,Atalanta,Serie A,Juan Musso,ARG,GK,28.0,2077,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,18.0,1.0,72.8,48.3,1.0,0.0,0.0,0.0
3083,2023,Atalanta,Serie A,Joakim Mæhle,DEN,"DF,MF",25.0,2209,3,3,6,3.0,81.0,137.0,186.0,26,6,18,29.0,24,18.0,138.0,4.0,81.6,53.6,37.0,46.0,71.0,10.0
3084,2023,Atalanta,Serie A,Caleb Okoli,ITA,DF,21.0,960,0,0,0,0.5,4.0,19.0,12.0,7,2,17,10.0,30,0.0,66.0,43.0,75.3,57.1,0.0,2.0,11.0,0.0
3085,2023,Atalanta,Serie A,Mario Pašalić,CRO,"MF,FW",27.0,1769,5,2,7,5.7,24.0,82.0,83.0,32,8,10,22.0,21,8.0,102.0,37.0,80.4,66.7,16.0,25.0,55.0,2.0
3086,2023,Atalanta,Serie A,Marten de Roon,NED,MF,31.0,2964,3,1,4,1.1,18.0,171.0,23.0,19,5,39,37.0,36,4.0,218.0,51.0,83.0,64.8,20.0,24.0,156.0,1.0
3087,2023,Atalanta,Serie A,Francesco Rossi,ITA,GK,31.0,4,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
3088,2023,Atalanta,Serie A,Matteo Ruggeri,ITA,"DF,MF",20.0,829,0,1,1,0.6,22.0,55.0,65.0,10,1,12,14.0,12,4.0,57.0,13.0,81.6,63.2,10.0,12.0,38.0,6.0
3089,2023,Atalanta,Serie A,Giorgio Scalvini,ITA,DF,18.0,2335,2,2,4,2.0,22.0,158.0,34.0,17,4,29,36.0,56,12.0,179.0,49.0,81.1,48.9,9.0,14.0,133.0,2.0
3090,2023,Atalanta,Serie A,Brandon Soppy,FRA,DF,20.0,643,0,3,3,0.3,23.0,33.0,35.0,7,2,5,10.0,3,6.0,49.0,4.0,75.5,44.0,11.0,9.0,27.0,4.0
3091,2023,Atalanta,Serie A,Marco Sportiello,ITA,GK,30.0,1339,0,0,0,0.0,0.0,2.0,0.0,0,0,0,0.0,0,0.0,27.0,4.0,78.4,49.2,0.0,0.0,1.0,0.0
3092,2023,Atalanta,Serie A,Rafael Tolói,ITA,DF,31.0,2784,2,1,3,2.8,21.0,148.0,29.0,29,9,44,42.0,57,6.0,233.0,43.0,80.3,50.0,17.0,15.0,126.0,2.0
3093,2023,Atalanta,Serie A,Lukáš Vorlický,CZE,"MF,FW",20.0,24,0,0,0,0.0,2.0,3.0,3.0,1,1,0,0.0,1,4.0,5.0,2.0,61.3,66.7,0.0,1.0,1.0,0.0
3094,2023,Atalanta,Serie A,Duván Zapata,COL,FW,31.0,1390,2,2,4,3.9,35.0,40.0,140.0,41,8,4,6.0,4,20.0,42.0,42.0,68.2,66.7,17.0,14.0,19.0,4.0
3095,2023,Atalanta,Serie A,Davide Zappacosta,ITA,DF,30.0,1471,4,2,6,1.5,48.0,55.0,101.0,25,10,18,23.0,9,17.0,90.0,2.0,83.4,54.2,15.0,14.0,38.0,9.0
3096,2023,Atalanta,Serie A,Nadir Zortea,ITA,"DF,MF",23.0,222,1,0,1,0.1,11.0,9.0,13.0,4,3,5,4.0,0,10.0,14.0,5.0,61.2,38.5,3.0,3.0,3.0,1.0
3097,2023,Athletic Club,La Liga,Julen Agirrezabala,ESP,GK,21.0,675,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,14.0,1.0,71.0,43.2,0.0,0.0,2.0,0.0
3098,2023,Athletic Club,La Liga,Yeray Álvarez,ESP,DF,27.0,2332,1,1,2,0.8,32.0,152.0,8.0,8,1,23,23.0,48,6.0,194.0,55.0,80.7,56.8,14.0,11.0,137.0,4.0
3099,2023,Athletic Club,La Liga,Adu Ares,ESP,"FW,MF",20.0,84,0,0,0,0.1,8.0,4.0,19.0,3,0,2,1.0,2,5.0,7.0,3.0,82.4,87.5,3.0,3.0,4.0,3.0
3100,2023,Athletic Club,La Liga,Mikel Balenziaga,ESP,DF,34.0,115,0,0,0,0.0,0.0,7.0,6.0,1,0,4,0.0,1,1.0,6.0,0.0,71.0,55.6,0.0,2.0,4.0,1.0
3101,2023,Athletic Club,La Liga,Yuri Berchiche,ESP,DF,32.0,2406,1,1,2,1.3,59.0,179.0,95.0,28,7,32,37.0,40,12.0,173.0,51.0,82.5,68.6,21.0,31.0,146.0,14.0
3102,2023,Athletic Club,La Liga,Álex Berenguer,ESP,FW,27.0,2297,4,1,5,4.3,73.0,77.0,249.0,56,19,37,37.0,10,37.0,114.0,35.0,66.0,40.8,52.0,41.0,25.0,16.0
3103,2023,Athletic Club,La Liga,Ander Capa,ESP,DF,30.0,109,0,0,0,0.0,5.0,12.0,7.0,0,0,1,5.0,0,2.0,10.0,4.0,81.3,66.7,1.0,2.0,5.0,1.0
3104,2023,Athletic Club,La Liga,Dani García,ESP,MF,32.0,1485,0,2,2,1.4,6.0,73.0,8.0,9,0,27,21.0,19,2.0,97.0,21.0,79.3,54.5,10.0,7.0,71.0,2.0
3105,2023,Athletic Club,La Liga,Raúl García,ESP,"FW,MF",36.0,967,2,3,5,5.2,12.0,38.0,62.0,52,14,8,13.0,6,6.0,31.0,40.0,62.6,51.5,8.0,7.0,24.0,0.0
3106,2023,Athletic Club,La Liga,Gorka Guruzeta,ESP,FW,25.0,1421,6,1,7,6.1,15.0,37.0,93.0,51,17,20,23.0,4,10.0,49.0,29.0,72.6,83.3,14.0,10.0,23.0,1.0
3107,2023,Athletic Club,La Liga,Ander Herrera,ESP,MF,32.0,697,0,1,1,0.5,8.0,40.0,14.0,10,1,10,12.0,11,5.0,53.0,7.0,82.6,62.9,11.0,7.0,32.0,0.0
3108,2023,Athletic Club,La Liga,Iñigo Lekue,ESP,DF,29.0,1321,0,1,1,0.2,42.0,64.0,59.0,9,1,17,16.0,13,11.0,118.0,17.0,77.3,52.9,13.0,9.0,57.0,7.0
3109,2023,Athletic Club,La Liga,Óscar de Marcos,ESP,DF,33.0,2819,1,6,7,0.4,76.0,204.0,153.0,4,2,33,42.0,29,12.0,198.0,25.0,77.6,54.8,37.0,50.0,170.0,23.0
3110,2023,Athletic Club,La Liga,Iñigo Martínez,ESP,DF,31.0,1338,1,0,1,0.8,11.0,60.0,4.0,10,2,8,17.0,18,0.0,92.0,26.0,81.1,63.4,5.0,2.0,52.0,0.0
3111,2023,Athletic Club,La Liga,Jon Morcillo,ESP,"FW,MF",23.0,76,0,1,1,0.1,6.0,2.0,15.0,1,0,0,0.0,1,3.0,7.0,1.0,72.7,42.9,4.0,3.0,0.0,1.0
3112,2023,Athletic Club,La Liga,Iker Muniain,ESP,"MF,FW",29.0,1689,0,3,3,3.0,50.0,154.0,103.0,28,7,16,10.0,4,39.0,81.0,3.0,80.2,53.3,47.0,28.0,89.0,4.0
3113,2023,Athletic Club,La Liga,Aitor Paredes,ESP,DF,22.0,859,0,0,0,0.5,4.0,33.0,8.0,8,3,6,11.0,14,0.0,59.0,21.0,89.1,73.1,3.0,2.0,29.0,0.0
3114,2023,Athletic Club,La Liga,Oihan Sancet,ESP,MF,22.0,2532,10,2,12,7.6,91.0,159.0,156.0,56,19,16,10.0,4,46.0,140.0,24.0,80.8,69.5,44.0,27.0,88.0,1.0
3115,2023,Athletic Club,La Liga,Unai Simón,ESP,GK,25.0,2745,0,0,0,0.0,0.0,2.0,0.0,0,0,0,1.0,0,0.0,36.0,0.0,72.6,46.2,0.0,0.0,18.0,0.0
3116,2023,Athletic Club,La Liga,Unai Vencedor Paris,ESP,MF,21.0,193,0,0,0,0.5,2.0,16.0,3.0,3,1,1,5.0,1,1.0,19.0,1.0,86.3,82.6,2.0,2.0,13.0,0.0
3117,2023,Athletic Club,La Liga,Mikel Vesga,ESP,MF,29.0,2575,3,3,6,3.9,26.0,199.0,31.0,25,3,35,39.0,36,10.0,201.0,65.0,83.4,77.2,20.0,21.0,193.0,4.0
3118,2023,Athletic Club,La Liga,Asier Villalibre,ESP,FW,24.0,97,0,0,0,0.3,0.0,2.0,9.0,4,1,0,0.0,0,0.0,2.0,2.0,61.1,0.0,2.0,1.0,1.0,0.0
3119,2023,Athletic Club,La Liga,Daniel Vivian,ESP,DF,23.0,2376,1,0,1,1.2,25.0,124.0,5.0,13,2,32,27.0,24,4.0,214.0,40.0,80.8,61.4,6.0,3.0,118.0,0.0
3120,2023,Athletic Club,La Liga,Iñaki Williams,GHA,FW,28.0,2836,10,3,13,10.7,127.0,61.0,341.0,83,32,16,18.0,7,47.0,76.0,32.0,64.2,43.9,38.0,27.0,24.0,9.0
3121,2023,Athletic Club,La Liga,Nico Williams,ESP,FW,20.0,2656,6,4,10,4.9,174.0,80.0,321.0,61,20,16,40.0,8,83.0,147.0,20.0,66.7,41.6,46.0,36.0,24.0,12.0
3122,2023,Athletic Club,La Liga,Oier Zarraga,ESP,MF,23.0,852,0,0,0,1.3,12.0,37.0,32.0,18,5,9,7.0,10,5.0,56.0,9.0,77.6,66.7,12.0,9.0,36.0,4.0
3123,2023,Atlético Madrid,La Liga,Pablo Barrios,ESP,MF,19.0,724,0,1,1,0.5,16.0,51.0,27.0,12,3,10,12.0,9,15.0,49.0,6.0,81.8,57.9,4.0,3.0,46.0,0.0
3124,2023,Atlético Madrid,La Liga,Yannick Carrasco,BEL,"DF,MF",28.0,2317,7,3,10,8.0,146.0,84.0,264.0,66,21,14,23.0,12,60.0,134.0,5.0,79.1,43.3,47.0,36.0,35.0,7.0
3125,2023,Atlético Madrid,La Liga,Ángel Correa,ARG,"FW,MF",27.0,1455,9,1,10,7.1,44.0,58.0,142.0,43,18,6,17.0,10,23.0,63.0,5.0,78.1,43.2,23.0,19.0,27.0,3.0
3126,2023,Atlético Madrid,La Liga,Matheus Cunha,BRA,"FW,MF",23.0,377,0,2,2,1.4,6.0,7.0,19.0,12,8,1,4.0,2,6.0,16.0,3.0,75.3,75.0,6.0,2.0,6.0,0.0
3127,2023,Atlético Madrid,La Liga,Rodrigo De Paul,ARG,MF,28.0,1923,2,7,9,1.6,55.0,182.0,68.0,21,5,21,20.0,8,16.0,127.0,6.0,81.6,64.6,48.0,47.0,145.0,7.0
3128,2023,Atlético Madrid,La Liga,Matt Doherty,IRL,DF,30.0,18,0,0,0,0.0,0.0,0.0,1.0,0,0,0,2.0,0,0.0,0.0,0.0,66.7,33.3,0.0,0.0,0.0,0.0
3129,2023,Atlético Madrid,La Liga,Felipe,BRA,DF,33.0,194,0,0,0,0.0,2.0,20.0,1.0,1,0,2,2.0,0,1.0,16.0,6.0,91.7,83.3,1.0,0.0,15.0,0.0
3130,2023,Atlético Madrid,La Liga,João Félix,POR,"FW,MF",22.0,650,4,3,7,2.6,17.0,27.0,42.0,26,12,7,1.0,3,6.0,18.0,7.0,75.0,37.9,10.0,10.0,14.0,1.0
3131,2023,Atlético Madrid,La Liga,Antonio Gomis,ESP,GK,19.0,6,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3132,2023,Atlético Madrid,La Liga,Ivo Grbić,CRO,GK,26.0,922,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,9.0,4.0,66.4,42.3,0.0,0.0,0.0,0.0
3133,2023,Atlético Madrid,La Liga,Antoine Griezmann,FRA,"FW,MF",31.0,2859,15,16,31,12.3,99.0,171.0,202.0,111,44,34,34.0,24,47.0,150.0,28.0,77.4,50.2,84.0,58.0,117.0,13.0
3134,2023,Atlético Madrid,La Liga,Mario Hermoso,ESP,DF,27.0,2110,3,2,5,2.1,23.0,115.0,17.0,15,5,15,19.0,19,14.0,137.0,35.0,86.5,65.3,14.0,11.0,89.0,2.0
3135,2023,Atlético Madrid,La Liga,Koke,ESP,MF,30.0,2545,0,3,3,0.7,15.0,175.0,37.0,16,1,38,35.0,20,13.0,170.0,11.0,87.5,67.9,28.0,19.0,179.0,3.0
3136,2023,Atlético Madrid,La Liga,Geoffrey Kondogbia,CTA,MF,29.0,1006,0,2,2,0.7,6.0,42.0,5.0,11,0,23,9.0,26,5.0,101.0,12.0,89.4,74.6,5.0,3.0,45.0,0.0
3137,2023,Atlético Madrid,La Liga,Thomas Lemar,FRA,MF,26.0,1252,1,3,4,0.9,36.0,80.0,79.0,13,6,18,12.0,7,21.0,75.0,5.0,84.8,63.4,26.0,22.0,68.0,6.0
3138,2023,Atlético Madrid,La Liga,Marcos Llorente,ESP,"MF,DF",27.0,1703,1,2,3,2.1,64.0,88.0,139.0,24,9,15,26.0,17,12.0,108.0,10.0,80.9,61.8,29.0,30.0,30.0,3.0
3139,2023,Atlético Madrid,La Liga,Reinildo Mandava,MOZ,DF,28.0,1857,0,0,0,0.4,28.0,70.0,41.0,6,0,43,27.0,30,6.0,129.0,29.0,86.0,45.2,9.0,7.0,51.0,3.0
3140,2023,Atlético Madrid,La Liga,José María Giménez,URU,DF,27.0,2423,2,1,3,2.0,9.0,63.0,3.0,22,8,25,37.0,24,6.0,141.0,49.0,88.7,72.5,7.0,0.0,70.0,0.0
3141,2023,Atlético Madrid,La Liga,Carlos Martín,ESP,"FW,MF",20.0,28,0,0,0,0.1,0.0,0.0,3.0,1,1,2,0.0,1,0.0,3.0,0.0,54.5,0.0,0.0,0.0,0.0,0.0
3142,2023,Atlético Madrid,La Liga,Memphis,NED,FW,28.0,270,4,0,4,3.0,4.0,8.0,22.0,11,5,0,0.0,0,4.0,3.0,1.0,75.6,40.0,5.0,3.0,4.0,0.0
3143,2023,Atlético Madrid,La Liga,Nahuel Molina,ARG,DF,24.0,2867,4,2,6,2.6,73.0,112.0,249.0,21,6,43,38.0,18,21.0,158.0,22.0,75.2,45.9,38.0,49.0,74.0,17.0
3144,2023,Atlético Madrid,La Liga,Álvaro Morata,ESP,FW,29.0,1900,13,2,15,11.9,33.0,17.0,102.0,71,32,11,11.0,0,20.0,57.0,53.0,64.0,56.7,17.0,5.0,6.0,1.0
3145,2023,Atlético Madrid,La Liga,Saúl Ñíguez,ESP,"MF,DF",27.0,1100,3,1,4,2.4,12.0,34.0,47.0,21,9,27,27.0,15,12.0,51.0,41.0,78.5,52.9,5.0,6.0,19.0,1.0
3146,2023,Atlético Madrid,La Liga,Jan Oblak,SVN,GK,29.0,2492,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,1.0,24.0,2.0,65.9,42.0,0.0,0.0,5.0,0.0
3147,2023,Atlético Madrid,La Liga,Sergio Reguilón,ESP,DF,25.0,309,0,0,0,0.2,16.0,11.0,30.0,3,1,5,3.0,2,3.0,15.0,8.0,79.6,40.0,7.0,3.0,10.0,1.0
3148,2023,Atlético Madrid,La Liga,Stefan Savić,MNE,DF,31.0,1943,0,0,0,0.2,20.0,74.0,6.0,2,1,26,17.0,33,4.0,104.0,56.0,87.7,71.3,1.0,1.0,61.0,0.0
3149,2023,Atlético Madrid,La Liga,Axel Witsel,BEL,"DF,MF",33.0,2258,0,0,0,0.6,6.0,82.0,11.0,9,0,22,20.0,23,6.0,119.0,41.0,92.5,69.4,4.0,1.0,84.0,0.0
3150,2023,Augsburg,Bundesliga,Maximilian Bauer,GER,DF,22.0,1846,0,1,1,1.6,11.0,40.0,2.0,8,0,17,25.0,23,2.0,105.0,71.0,72.7,41.6,4.0,2.0,30.0,0.0
3151,2023,Augsburg,Bundesliga,Julian Baumgartlinger,AUT,MF,34.0,554,0,0,0,0.3,1.0,25.0,3.0,3,0,4,4.0,4,1.0,39.0,7.0,82.9,78.6,2.0,8.0,15.0,1.0
3152,2023,Augsburg,Bundesliga,Noah Joel Sarenren Bazee,NGA,"MF,FW",25.0,20,0,0,0,0.0,0.0,0.0,1.0,0,0,0,1.0,0,1.0,1.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0
3153,2023,Augsburg,Bundesliga,Mergim Berisha,GER,FW,24.0,1679,9,4,13,8.1,20.0,28.0,99.0,51,13,6,16.0,0,5.0,47.0,39.0,47.1,30.9,20.0,10.0,20.0,3.0
3154,2023,Augsburg,Bundesliga,Daniel Caligiuri,ITA,"DF,MF",34.0,290,1,0,1,0.4,7.0,16.0,8.0,6,2,5,3.0,3,5.0,33.0,5.0,64.5,44.8,4.0,4.0,10.0,0.0
3155,2023,Augsburg,Bundesliga,Irvin Cardona,FRA,"MF,FW",24.0,318,1,0,1,1.9,9.0,3.0,17.0,9,4,1,3.0,4,4.0,9.0,3.0,48.6,20.0,3.0,1.0,4.0,0.0
3156,2023,Augsburg,Bundesliga,David Čolina,CRO,"DF,FW",22.0,166,1,0,1,0.4,2.0,6.0,7.0,1,1,1,8.0,4,4.0,20.0,1.0,57.7,41.7,2.0,2.0,3.0,1.0
3157,2023,Augsburg,Bundesliga,Ermedin Demirović,BIH,"FW,MF",24.0,2366,8,4,12,7.5,26.0,48.0,120.0,63,23,14,31.0,14,19.0,83.0,66.0,50.3,28.6,29.0,17.0,29.0,5.0
3158,2023,Augsburg,Bundesliga,Niklas Dorsch,GER,MF,24.0,483,0,0,0,0.0,2.0,14.0,0.0,0,0,12,9.0,6,5.0,38.0,5.0,76.5,56.0,1.0,2.0,7.0,0.0
3159,2023,Augsburg,Bundesliga,Dion Drena Beljo,CRO,FW,20.0,1128,3,2,5,1.6,14.0,15.0,42.0,13,5,6,15.0,1,7.0,38.0,47.0,63.6,62.5,15.0,4.0,11.0,1.0
3160,2023,Augsburg,Bundesliga,Arne Engels,BEL,MF,18.0,1440,0,3,3,0.6,9.0,57.0,25.0,17,2,9,17.0,15,4.0,74.0,10.0,64.1,41.6,24.0,9.0,45.0,3.0
3161,2023,Augsburg,Bundesliga,Ohis Felix Uduokhai,GER,DF,24.0,1450,0,1,1,0.3,12.0,52.0,5.0,4,1,20,27.0,29,6.0,85.0,43.0,76.0,41.7,3.0,2.0,34.0,0.0
3162,2023,Augsburg,Bundesliga,Raphael Framberger,GER,"DF,FW",26.0,176,0,0,0,0.0,0.0,3.0,3.0,0,0,6,2.0,2,0.0,8.0,5.0,51.6,0.0,1.0,1.0,2.0,0.0
3163,2023,Augsburg,Bundesliga,Rafał Gikiewicz,POL,GK,34.0,2070,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,58.0,6.0,73.4,50.6,0.0,1.0,23.0,0.0
3164,2023,Augsburg,Bundesliga,Jeffrey Gouweleeuw,NED,DF,31.0,2795,0,1,1,1.4,18.0,80.0,10.0,15,4,27,41.0,50,13.0,214.0,81.0,70.0,44.9,12.0,14.0,102.0,1.0
3165,2023,Augsburg,Bundesliga,Carlos Gruezo,ECU,MF,27.0,961,0,0,0,0.0,2.0,29.0,5.0,2,0,12,13.0,10,5.0,71.0,9.0,72.1,57.1,6.0,6.0,25.0,0.0
3166,2023,Augsburg,Bundesliga,Robert Gumny,POL,DF,24.0,2015,1,2,3,0.7,23.0,56.0,59.0,9,3,24,21.0,26,7.0,107.0,45.0,64.8,42.6,9.0,10.0,30.0,4.0
